probe_id	log2FC_M	AveExpr	t	P.Value	adjP	B	chr	pos	strand	UCSC_RefGene_Name	Relation_to_Island	beta_tumor	beta_normal	delta_beta	sig
cg23097681	0.26784236402772166	-5.181886756487277	0.777130121571411	0.44978472438206096	0.8026836643988587	-5.855266274248184	chr4	86396174	+	ARHGAP24	OpenSea	0.0298561781107916	0.02431283946290285	0.005543338647888748	NS
cg22796458	0.44425487343280107	-5.271278289722995	0.7768704304015663	0.4499331073142777	0.8026836643988587	-5.855463964049626	chr1	156022836	-	UBQLN4	N_Shore	0.036082031169483324	0.02212745878779775	0.013954572381685574	NS
cg05556717	0.3696797069749853	0.43382939835736706	0.7767361237052482	0.4500098598397174	0.8026836643988587	-5.855566181249447	chr7	75419304	-	CCL26	OpenSea	0.5873314960472705	0.529979564539631	0.05735193150763951	NS
cg10100220	-0.2570300342142645	3.647302124905344	-0.7766862395293673	0.45003836934666386	0.8026836643988587	-5.855604142629778	chr13	28155884	-	LNX2	OpenSea	0.9190553554713928	0.9339461248564368	-0.014890769385043967	NS
cg18362489	-0.25760741616721217	-4.300657371958144	-0.776675216587121	0.4500446692659218	0.8026836643988587	-5.8556125306823414	chr11	46143434	+	PHF21A;PHF21A	OpenSea	0.0474056258995638	0.0560405163830284	-0.008634890483464601	NS
cg08361238	0.37513627926678444	-1.1156372537667931	0.7766595649759799	0.45005361469382377	0.8026836643988587	-5.855624440794082	chr1	117452304	+	PTGFRN	Island	0.3427891689194478	0.2878384321766905	0.0549507367427573	NS
cg16072030	0.3958127927574565	-5.716180989126603	0.7766295183276449	0.4500707876877801	0.8026836643988587	-5.855647304210606	chr1	204381148	-	PPP1R15B	Island	0.02295989320975339	0.019532849608929564	0.003427043600823826	NS
cg11375079	-0.2853606043992173	-3.7934571494538676	-0.776490035995354	0.45015051342355406	0.8026836643988587	-5.855753429995692	chr14	96001246	+	GLRX5;SNHG10;SCARNA13;SNHG10	Island	0.06493245404409187	0.08313835718963715	-0.01820590314554528	NS
cg23070249	-0.3994384815463578	-4.5911406734669296	-0.7764473763016169	0.45017489875155914	0.8026836643988587	-5.855785884339783	chr6	26125435	+	HIST1H2BC	S_Shore	0.04033274466788081	0.06189701784284475	-0.02156427317496394	NS
cg18333690	-0.24451971309818077	1.2643481308579516	-0.7761423895632833	0.4503492608148112	0.8026836643988587	-5.856017862485681	chr1	17634716	+	PADI4;PADI4	OpenSea	0.6916596210318761	0.7292540943388912	-0.03759447330701515	NS
cg22187094	-0.4035237969155582	-4.913093467603457	-0.7760614994202448	0.4503955131247326	0.8026836643988587	-5.856079374921304	chr15	89878452	-	POLG;POLG	Island	0.03502960881734168	0.04442712697828207	-0.009397518160940393	NS
cg24080529	0.42934649704830624	-0.12203961558965952	0.7759922932754437	0.4504350869882868	0.8026836643988587	-5.8561319976712385	chr22	33197034	-	SYN3;TIMP3;TIMP3;SYN3;SYN3	N_Shore	0.49467715012024543	0.4293404574467245	0.06533669267352094	NS
cg04780629	-0.2511243534260717	-4.924586716148185	-0.7758057743865685	0.4505417541790321	0.8026836643988587	-5.856273800927517	chr17	56494964	-	RNF43	OpenSea	0.031721338335434064	0.03587375806189508	-0.004152419726461014	NS
cg20098887	0.5869704971471502	-4.345301648975011	0.7757923882949795	0.4505494100818327	0.8026836643988587	-5.856283976666696	chr6	146864520	+	RAB32	Island	0.08123271768949977	0.039144771318956426	0.04208794637054335	NS
cg22764925	-0.3818108166787864	-1.9808112759502439	-0.7757496774555048	0.4505738382234813	0.8026836643988587	-5.8563164431994075	chr22	24979964	-	GGT1	OpenSea	0.20568024648392472	0.23541955821448302	-0.0297393117305583	NS
cg03161839	0.24154492237917077	-3.7495825368918827	0.7756623472249248	0.45062378867534914	0.8026836643988587	-5.8563828219526854	chr19	42387947	+	ARHGEF1;ARHGEF1;ARHGEF1	N_Shore	0.07484692360584536	0.06262840597477855	0.012218517631066808	NS
cg19853760	0.5375153630841616	-2.489262480926509	0.775656218064023	0.450627294514617	0.8026836643988587	-5.856387480403981	chr22	38071677	+	LGALS1;LGALS1	N_Shore	0.19574738183361817	0.13312541741280481	0.06262196442081336	NS
cg20625138	-0.5045516208751734	0.5026286559638147	-0.7756348279288827	0.45063952966372367	0.8026836643988587	-5.856403737651332	chr1	7913667	-	UTS2;UTS2	OpenSea	0.536920187549679	0.641081005287659	-0.10416081773798003	NS
cg09437522	-0.5390696091123071	-3.329444595159005	-0.775633757280065	0.45064014207991476	0.8026836643988587	-5.856404551370921	chr20	57431202	-	GNAS;GNAS;GNAS	Island	0.10455591018797844	0.12909524206907932	-0.024539331881100884	NS
cg09628707	0.3652768035472499	-0.5116943222083226	0.775580150370094	0.4506708061537875	0.8026836643988587	-5.856445292634273	chr20	43729410	-	KCNS1	N_Shore	0.43751134972141265	0.3712540350764135	0.06625731464499912	NS
cg05674944	-0.34334718307940254	-3.804996357690477	-0.7754889901585936	0.4507229543675304	0.8026836643988587	-5.85651456849669	chr1	26372290	-	SLC30A2;SLC30A2	Island	0.06951736741350262	0.07908573519423258	-0.009568367780729961	NS
cg09747829	0.32517367186981994	-3.8583100078148793	0.7754079346876075	0.45076932534225056	0.8026836643988587	-5.856576159149889	chr6	69348055	+	BAI3	S_Shelf	0.07559139624064518	0.05686202157536707	0.018729374665278103	NS
cg15170424	0.6821806487029148	-5.046333790456565	0.7753879212632176	0.45078077527064764	0.8026836643988587	-5.856591365604623	chr8	92052897	-	TMEM55A	OpenSea	0.06701858083392843	0.0238062406128998	0.043212340221028635	NS
cg17371067	0.38832715910469084	-6.143194343564428	0.7752970586202885	0.4508327612105235	0.8026918282345711	-5.856660399679583	chr20	48807380	-	CEBPB;CEBPB	Island	0.017375887435815043	0.013665683331576957	0.003710204104238087	NS
cg08491025	-0.38853950612606664	-5.412513100262289	-0.7751888017284149	0.45089470396468734	0.8027177162466375	-5.856742639593498	chr1	113498799	+	SLC16A1;SLC16A1;SLC16A1	Island	0.024976679683830688	0.02943739116034145	-0.0044607114765107606	NS
cg22230395	0.7708700047189017	-4.541928550014232	0.7749684520785105	0.4510208007805957	0.8028569942501708	-5.856910000951081	chr5	153418202	-	FAM114A2;MFAP3;MFAP3;MFAP3	Island	0.10357777063481712	0.02968434936922865	0.07389342126558847	NS
cg07389922	0.39021974116731234	-5.202730677041723	0.7748864028742869	0.45106775973167146	0.8028569942501708	-5.856972308351695	chr17	7154007	-	DULLARD;C17orf81;DULLARD	N_Shore	0.0330312465240505	0.025709933062909248	0.00732131346114125	NS
cg04431054	0.4626415043653718	-3.876875157823753	0.774620450428438	0.45121999249481726	0.8029720855792167	-5.85717422864284	NA	NA	NA	NA	NA	0.08993593359127014	0.054269864351288326	0.035666069239981814	NS
cg23490074	0.26809280576254224	-3.0145921282957526	0.7745430185263149	0.45126432103072434	0.8029720855792167	-5.85723300569218	chr19	30433024	-	C19orf2;C19orf2	Island	0.12055840273649453	0.09870953406927202	0.021848868667222507	NS
cg13631259	0.4545239331941967	-2.8847304318108167	0.7744863167599898	0.4512967836243459	0.8029720855792167	-5.857276043487045	chr11	67396845	-	NUDT8	Island	0.1534486727846473	0.10110353601399871	0.05234513677064859	NS
cg09556292	0.3052437919253964	-5.154203570134531	0.7744139528733807	0.45133821513820227	0.8029720855792167	-5.857330964959998	chr14	103058815	+	RCOR1	Island	0.030817456937060846	0.026212208631678974	0.004605248305381872	NS
cg21372914	-0.5573920610151132	1.1692460983566113	-0.7743102489198098	0.4513975943784593	0.8029720855792167	-5.8574096641754325	chr19	7828144	+	CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M	OpenSea	0.6567435549349074	0.742032608162244	-0.0852890532273366	NS
cg24870391	-0.5202684670035684	0.36495062883456697	-0.7742764856269013	0.4514169277615533	0.8029720855792167	-5.857435284497751	chr17	32612675	-	CCL11	OpenSea	0.5226984029586491	0.6218320675008573	-0.09913366454220818	NS
cg23240895	-0.664818431647602	2.1473763976429106	-0.7741535937401889	0.4514873019371006	0.8030129157654513	-5.857528528901581	chr22	45071884	+	PRR5;PRR5;PRR5;PRR5	OpenSea	0.750844808824611	0.8460719890169734	-0.09522718019236243	NS
cg26537639	-0.8842901039658202	-4.428108491916628	-0.7739994327541341	0.45157559212017906	0.8030398734826132	-5.857645479618222	chr16	88717374	+	CYBA	Island	0.10019008757632539	0.0860086882071418	0.014181399369183584	NS
cg11841758	0.25282886550440625	-4.549539519710866	0.773904626962976	0.4516298941143788	0.8030398734826132	-5.85771739127898	chr1	53704358	-	MAGOH	Island	0.044688662266378035	0.0373113846325683	0.007377277633809735	NS
cg25537774	0.35300264014303245	-6.048408816346241	0.7738117230361093	0.451683110745721	0.8030398734826132	-5.857787852521122	chr9	139581745	+	AGPAT2;AGPAT2	Island	0.017594391125055505	0.014787419576118743	0.0028069715489367625	NS
cg26317111	0.25679795674086836	4.470494129979169	0.7737959508145732	0.45169214567862825	0.8030398734826132	-5.857799813897807	chr1	64669415	+	UBE2U	OpenSea	0.9570545033756792	0.9512239711678367	0.005830532207842465	NS
cg17463527	-0.3046117237307444	2.35696146886518	-0.7732990184371237	0.451976865576064	0.8033462138722973	-5.858176564379576	chr20	42187837	-	SGK2	OpenSea	0.8215938480774361	0.8485941616062113	-0.02700031352877519	NS
cg05376895	0.4144967811893944	0.7310864405750056	0.7731969694515758	0.4520353489652441	0.8033462138722973	-5.858253905632175	chrX	152225366	-	PNMA3	S_Shore	0.6311610386430362	0.5759766624366478	0.055184376206388386	NS
cg06563300	0.960694768039226	0.3828811461773533	0.7731301129915765	0.45207366639279367	0.8033462138722973	-5.858304569978551	chr12	100750811	-	SLC17A8;SLC17A8	OpenSea	0.6260528216136226	0.4535555640226702	0.1724972575909524	NS
cg25959506	0.4285453400709877	-5.027509262030102	0.773061868884121	0.4521127812204495	0.8033462138722973	-5.858356281756846	chr22	35937058	+	RASD2	Island	0.03821032642030153	0.029895237453658727	0.008315088966642806	NS
cg11529128	0.536160564181655	-4.970912601902043	0.7730215238664601	0.4521359063883923	0.8033462138722973	-5.858386851112831	chr6	35772890	+	LHFPL5	N_Shore	0.05094874875975865	0.027771536058199726	0.02317721270155892	NS
cg21602520	-0.6454510869743019	-2.9171196203868597	-0.7729985161712405	0.4521490943909806	0.8033462138722973	-5.858404283352824	chr18	60985380	+	BCL2;BCL2	N_Shore	0.1495390203634964	0.155607547941314	-0.006068527577817617	NS
cg12008118	-0.3189877001220882	2.41616028550998	-0.7728962667450542	0.4522077066393869	0.8033660621308621	-5.858481748924896	chr10	88428429	+	LDB3;LDB3;LDB3;LDB3;LDB3;LDB3;LDB3;LDB3;LDB3;LDB3;LDB3	OpenSea	0.8224825556599406	0.8609032501775945	-0.03842069451765395	NS
cg21461100	0.8001326891438502	-2.2417100683129276	0.7724524822456317	0.4524621515370959	0.8036203266552568	-5.85881785739344	chr19	46477338	+	NOVA2	OpenSea	0.26841460106700515	0.1385048239107052	0.12990977715629995	NS
cg08081725	0.41501143004805163	-4.497343545037978	0.772369896121856	0.4525095123774362	0.8036203266552568	-5.858880386020019	chr16	15743607	-	NDE1;NDE1	N_Shore	0.05515719442673587	0.03967354419840247	0.015483650228333395	NS
cg07664027	0.3648388467977823	2.5053784541836635	0.7723256125915858	0.4525349090259737	0.8036203266552568	-5.858913911991413	chr19	49990137	-	RPL13AP5;RPL13A	N_Shore	0.844970937247189	0.8262439781895118	0.018726959057677184	NS
cg11291009	-0.39893921120768494	-0.1732278894604814	-0.7723155954178769	0.4525406540087711	0.8036203266552568	-5.8589214955030045	chrX	62975067	+	ARHGEF9	Island	0.4552890861519547	0.5158855480981317	-0.060596461946177016	NS
cg24809768	-0.4119347654095319	-5.364076245468412	-0.7719654866816518	0.4527414747216927	0.8038926426483322	-5.859186489071758	chr5	167914047	-	RARS	S_Shore	0.025906045473160354	0.0331934048825985	-0.007287359409438143	NS
cg22628694	0.25873104420303167	3.2937906351825483	0.7717283512186334	0.452877526174843	0.8040056428110071	-5.859365911848522	chr19	58663362	-	ZNF329	S_Shore	0.9091026107139657	0.8936928507234212	0.015409759990544503	NS
cg16351002	0.5577382944666622	1.6491543974929344	0.7715955036971353	0.45295375580738817	0.8040056428110071	-5.859466405621678	chr10	124610101	-	FAM24B	OpenSea	0.7442832988308435	0.7041018884393175	0.04018141039152601	NS
cg26271255	-0.36500775583032624	-4.823759037029221	-0.7715499133411066	0.45297991799564385	0.8040056428110071	-5.859500889227685	chr10	32218319	+	ARHGAP12	Island	0.03614004573739724	0.0426083266889773	-0.006468280951580058	NS
cg24165760	0.3478152527602618	-4.902521106151502	0.7715235798355751	0.4529950300023514	0.8040056428110071	-5.859520806498183	chr14	103243389	-	TRAF3;TRAF3;TRAF3	OpenSea	0.0388244009716788	0.030076415125537874	0.008747985846140928	NS
cg00791249	-0.20860393353957607	-4.001399375095533	-0.7713463087139388	0.4530967687745844	0.8041019369554404	-5.859654868787862	chr19	10426722	+	FDX1L	Island	0.056860581780308866	0.06523293722893772	-0.008372355448628854	NS
cg24197445	0.29365057679563783	3.408175612956777	0.7710390365092714	0.45327315113279654	0.8042800094934955	-5.859887178266765	chr3	167045873	-	ZBBX	OpenSea	0.9148660547981718	0.8978847459776498	0.016981308820522067	NS
cg23047271	0.39323022044397643	-3.8442859885241636	0.770958846050677	0.45331918963797924	0.8042800094934955	-5.859947791349829	chr3	64210991	+	PRICKLE2;PRICKLE2	OpenSea	0.08193884163347591	0.05879387289285563	0.023144968740620282	NS
cg16652639	-0.2583990836575441	-4.741078445430371	-0.770919957800642	0.45334151699913283	0.8042800094934955	-5.859977183499216	chr8	38853854	+	TM2D2;ADAM9;TM2D2;ADAM9;TM2D2;ADAM9;TM2D2;ADAM9;TM2D2	Island	0.03587150473822766	0.0407944635885239	-0.004922958850296241	NS
cg11117707	-0.3291095808616345	-5.741525703357482	-0.7708405867997029	0.45338708932472593	0.8042800094934955	-5.860037168722515	chr17	66288529	+	SLC16A6;ARSG	Island	0.019171181235550106	0.021625045353685	-0.0024538641181348943	NS
cg12833011	-0.44734162648024645	0.5674294640043654	-0.7705868481182647	0.45353279728919393	0.8043038387555576	-5.860228895648621	chr5	169930535	-	KCNIP1;KCNIP1;KCNIP1	N_Shore	0.5676407682131023	0.6471348399126116	-0.07949407169950928	NS
cg11435943	-0.9111589471629822	0.825808482901963	-0.770579831873263	0.45353682674305884	0.8043038387555576	-5.860234196356226	chr18	61222687	+	SERPINB12	OpenSea	0.5414077605018937	0.7319336956357569	-0.1905259351338633	NS
cg17475456	0.6620444464177128	-4.454090079038833	0.7704862559199713	0.4535905698777296	0.8043038387555576	-5.860304887886907	chr12	10022435	-	CLEC2B;CLEC2B	OpenSea	0.0943893269285324	0.03286136095021168	0.06152796597832072	NS
cg25537962	0.5209546043475336	-4.368433997267283	0.7702810192606262	0.45370845663748527	0.8043038387555576	-5.860459905442514	chr6	74405564	-	CD109;CD109;CD109;CD109;CD109;CD109	N_Shore	0.0724951937000294	0.03752831383530693	0.03496687986472247	NS
cg10194829	0.4682963412922839	-3.09168539993438	0.7701972145829273	0.4537565990695508	0.8043038387555576	-5.860523193175204	chr8	21900177	+	FGF17	OpenSea	0.1385900579518137	0.09009626024907932	0.048493797702734376	NS
cg00807586	-0.8389004542260368	-2.9110085689667526	-0.7701908647453858	0.4537602469271089	0.8043038387555576	-5.860527988197131	chr3	38080790	+	DLEC1;DLEC1	Island	0.18621964584908735	0.17020840266721524	0.01601124318187211	NS
cg05958582	0.3782742422754016	-0.004223382527786283	0.7701233769398572	0.4537990184849289	0.8043038387555576	-5.8605789487593505	NA	NA	NA	NA	NA	0.515732475644306	0.45476278759580524	0.06096968804850078	NS
cg09750385	0.5064077332943862	-4.440763741432805	0.7700664592954833	0.4538317191237413	0.8043038387555576	-5.8606219245300695	chr4	156588012	-	GUCY1A3;GUCY1A3;GUCY1A3;GUCY1A3;GUCY1A3;GUCY1A3;GUCY1A3;GUCY1A3;GUCY1A3;GUCY1A3;GUCY1A3	N_Shore	0.07310504543191793	0.03569943711763397	0.03740560831428395	NS
cg11993754	0.3281439235706088	-3.6481901922335203	0.7699705502255444	0.4538868246626354	0.8043038387555576	-5.860694334261917	chr17	37856513	-	ERBB2;ERBB2	Island	0.08556396051669335	0.06656884408315168	0.018995116433541667	NS
cg07309374	-0.26989466829811176	-4.2132066412100055	-0.7699536658833863	0.45389652616726073	0.8043038387555576	-5.860707080800092	chr3	122786091	-	PDIA5;PDIA5	Island	0.0512869320369195	0.05861158983158525	-0.007324657794665748	NS
cg01512854	0.7992108299866921	-0.1279056947570987	0.7698271934113745	0.4539691995845788	0.8043038387555576	-5.860802550829686	chr5	140480967	-	PCDHB3	N_Shore	0.5007970599941434	0.3890430603452855	0.11175399964885785	NS
cg06778853	0.3209860004500674	-3.743619325299136	0.7697434406467173	0.4540173294706997	0.8043038387555576	-5.860865765205375	chr1	6672620	-	PHF13	N_Shore	0.07841335654078357	0.06573781559417845	0.012675540946605127	NS
cg01513661	0.29937836733172474	-3.8569483978714842	0.769742316754715	0.45401797535516564	0.8043038387555576	-5.860866613446525	chr22	50781987	+	SAPS2	Island	0.07075588017551536	0.06252424975482565	0.008231630420689709	NS
cg07423149	0.5237629008549829	-0.13834775115972023	0.7695074597699482	0.45415295685906143	0.8043886402399246	-5.86104384343733	chr1	203156246	-	CHI3L1	OpenSea	0.5067613132714949	0.4141583833826318	0.0926029298888631	NS
cg20862119	-0.5114392526082165	3.1236540466329306	-0.7694937322663393	0.45416084736824847	0.8043886402399246	-5.861054201082011	chr12	53171017	+	KRT76	OpenSea	0.86424809601025665	0.9050399398213198	-0.040791843811063155	NS
cg06815817	0.2199035120068262	-4.108804748082642	0.769292377096054	0.4542765952821791	0.8044741882679265	-5.86120610766321	chr7	148936572	-	ZNF212	N_Shore	0.0584904478284686	0.04963304166061407	0.008857406167854527	NS
cg21073927	0.7774688529634852	-1.8884490143469241	0.7692444284712412	0.4543041610019004	0.8044741882679265	-5.861242275743553	chr8	11562155	-	GATA4	Island	0.3132307602588261	0.16522681468165126	0.14800394557717486	NS
cg11657615	0.3628967866129247	-3.694373029210451	0.768530536874241	0.45471470166295913	0.80490562086563755	-5.861780526172997	chr16	67449861	-	ZDHHC1	N_Shore	0.08546444017551486	0.06546883958305925	0.0199956005924556	NS
cg05546044	-0.5305427863952206	-0.6527592693509414	-0.7685152983383743	0.45472346747618897	0.80490562086563755	-5.861792010526041	chr22	22222597	+	MAPK1;MAPK1	S_Shore	0.38188673975047255	0.4568827388481245	-0.07499599909765198	NS
cg27447599	-0.47958354589257446	-1.0029248468498875	-0.7684937130208753	0.4547358843917324	0.80490562086563755	-5.861808277703148	chr7	45927940	+	IGFBP1	N_Shore	0.32733090380386365	0.39022066964377977	-0.06288976583991612	NS
cg05732130	-0.523653815587458	-4.73184848026085	-0.7684573735946897	0.454756789060192	0.80490562086563755	-5.861835662959672	chr16	58426207	-	GINS3;GINS3;GINS3	Island	0.04293461071991167	0.0550715969296358	-0.01213698620972413	NS
cg12650926	-0.3886733291584649	-4.033003873223448	-0.7683987029983802	0.45479054125448615	0.80490562086563755	-5.861879874397153	chr6	33589118	-	ITPR3	Island	0.062022674209418524	0.0707717771128966	-0.008749102903478079	NS
